lang	prod	text	ADJ==NOUN==PUNCT	NOUN==ADP==NOUN	VERB==NOUN==PUNCT	ADP==ADJ==NOUN	NOUN==NOUN==PUNCT	ADP==NOUN==PUNCT	VERB==ADJ==NOUN	DET==NOUN==PUNCT	NOUN==PUNCT==CCONJ	ADJ==NOUN==ADP	NOUN==PUNCT==PRON	ADP==DET==NOUN	ADV==ADJ==PUNCT	PRON==VERB==PUNCT	ADJ==ADJ==NOUN	VERB==DET==NOUN	NOUN==CCONJ==NOUN	NUM==NOUN==PUNCT	VERB==ADP==NOUN	AUX==ADJ==PUNCT	NOUN==ADJ==NOUN	AUX==ADV==ADJ	PUNCT==SCONJ==PRON	ADV==VERB==PUNCT	ADJ==NOUN==NOUN	lexical variety	lemma variety	POS variety	richPOS variety	length	ADJ	ADP	ADV	AUX	CCONJ	DET	INTJ	NOUN	NUM	PART	PRON	PROPN	PUNCT	SCONJ	SYM	VERB	X	_
ru	mt	MÜ_review_sports+outdoors_146_2.conllu	5	0	2	1	0	0	2	0	0	1	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0.768	0.72	0.134	0.357	83	10	7	5	0	3	1	0	13	0	3	10	0	16	1	0	13	0	0
ru	mt	MÜ_review_sports+outdoors_181_1.conllu	1	1	1	0	1	0	1	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0.691	0.618	0.218	0.452	56	3	2	4	1	2	5	0	12	0	5	3	0	8	1	0	9	0	0
ru	mt	MÜ_review_sports+outdoors_209_1.conllu	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0.862	0.81	0.224	0.423	58	3	5	5	1	1	2	0	13	3	2	5	1	9	0	0	8	0	0
ru	mt	MÜ_review_sports+outdoors_22_5.conllu	0	0	0	0	0	1	0	2	1	0	0	1	2	0	0	0	0	1	0	0	1	0	1	0	1	0.791	0.714	0.144	0.293	92	3	6	13	0	3	2	0	15	4	4	11	3	14	3	0	9	0	0
ru	mt	MÜ_review_sports+outdoors_29_4.conllu	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0.657	0.598	0.144	0.336	98	3	5	8	1	5	0	0	13	2	1	15	6	16	6	1	15	0	0
ru	mt	MÜ_review_sports+outdoors_2_5.conllu	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0.642	0.612	0.209	0.351	69	6	4	5	1	3	3	0	5	3	2	9	3	11	4	0	8	0	0
ru	mt	MÜ_review_sports+outdoors_36_5.conllu	3	2	0	1	0	1	3	1	2	2	1	2	0	0	0	0	0	1	0	0	0	0	0	3	1	0.729	0.656	0.146	0.336	98	10	9	7	2	5	3	0	14	1	6	10	1	14	2	0	12	0	0
ru	mt	MÜ_review_sports+outdoors_3_4.conllu	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.741	0.707	0.241	0.345	59	4	6	2	1	2	1	0	8	4	4	9	1	9	2	0	5	0	0
ru	mt	MÜ_review_sports+outdoors_40_1.conllu	5	0	0	3	1	1	2	0	1	1	1	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0.793	0.728	0.141	0.373	93	15	9	5	1	4	2	0	17	2	6	5	0	13	2	0	11	0	0
ru	mt	MÜ_review_sports+outdoors_43_2.conllu	1	1	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0.793	0.69	0.19	0.418	59	2	4	1	0	3	0	0	13	2	1	6	0	10	4	0	12	0	0
ru	mt	MÜ_review_sports+outdoors_5_4.conllu	4	0	1	1	0	0	2	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0.627	0.582	0.179	0.366	67	10	2	1	0	1	1	0	12	0	5	8	1	15	4	0	7	0	0
ru	mt	MÜ_review_sports+outdoors_6_5.conllu	5	2	0	2	2	0	3	1	2	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0.728	0.67	0.117	0.321	106	10	10	8	0	4	7	0	17	0	1	8	5	17	6	0	10	0	0
ru	mt	MÜ_review_toys-and-games_15_5.conllu	0	0	2	0	1	1	0	3	0	0	0	3	0	1	0	1	0	0	1	0	0	0	2	1	0	0.716	0.639	0.13	0.324	109	4	9	6	1	4	4	0	15	2	2	15	5	20	4	0	17	0	0
ru	mt	MÜ_review_toys-and-games_166_1.conllu	2	0	0	0	0	0	0	1	1	0	1	0	1	0	0	2	0	1	0	0	0	1	0	0	0	0.744	0.641	0.167	0.364	79	7	4	8	2	4	3	0	11	1	4	6	0	18	1	0	9	0	0
ru	mt	MÜ_review_toys-and-games_187_1.conllu	3	0	0	1	1	1	0	1	1	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0.756	0.721	0.169	0.336	85	10	5	3	2	2	2	0	15	2	3	7	4	19	2	0	7	0	0
ru	mt	MÜ_review_toys-and-games_21_5.conllu	2	1	0	0	3	0	2	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0.829	0.711	0.158	0.444	78	5	3	7	1	4	3	0	14	0	1	8	0	13	2	0	15	0	0
ru	mt	MÜ_review_toys-and-games_23_5.conllu	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0.882	0.843	0.235	0.389	54	3	4	3	1	3	0	0	12	1	0	4	1	10	2	0	7	0	0
ru	mt	MÜ_review_toys-and-games_24_5.conllu	1	1	0	0	0	2	1	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0.851	0.809	0.213	0.5	48	3	3	5	0	0	4	0	6	0	3	7	0	6	1	0	9	0	0
ru	mt	MÜ_review_toys-and-games_254_2.conllu	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	2	1	0	0	0	0	0	1	0	0	0.804	0.783	0.239	0.413	47	2	3	3	0	4	4	0	14	0	1	2	0	7	2	0	4	0	0
ru	mt	MÜ_review_toys-and-games_331_1.conllu	0	0	1	3	0	1	0	2	2	2	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0.817	0.746	0.169	0.455	73	4	7	4	0	5	3	0	13	2	2	10	0	9	2	0	10	0	0
ru	mt	MÜ_review_toys-and-games_3_5.conllu	3	0	2	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0.743	0.676	0.176	0.42	77	6	2	6	1	3	1	0	15	3	4	5	0	15	2	0	11	0	0
ru	mt	MÜ_review_toys-and-games_531_2.conllu	3	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0.817	0.75	0.217	0.451	61	6	3	4	2	3	2	0	7	1	2	8	0	11	2	0	9	0	0
ru	mt	MÜ_review_toys-and-games_587_1.conllu	4	0	2	0	0	0	1	1	0	0	3	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0.762	0.688	0.175	0.404	83	10	3	2	1	5	2	0	17	1	4	8	3	13	2	0	9	0	0
ru	mt	MÜ_review_toys-and-games_5_4.conllu	1	1	1	1	0	2	0	2	0	0	0	2	0	0	0	0	0	0	1	0	0	0	2	0	0	0.655	0.527	0.164	0.368	56	4	8	1	0	0	3	0	9	0	0	7	0	11	3	0	9	0	0
ru	mt	MÜ_review_toys-and-games_615_2.conllu	0	1	1	0	1	0	0	2	1	0	0	0	1	0	0	2	2	1	0	0	0	0	1	0	0	0.75	0.681	0.181	0.392	72	5	2	5	1	7	7	0	14	2	1	6	0	13	2	0	7	0	0
ru	mt	MÜ_review_toys-and-games_9_4.conllu	2	0	1	1	0	0	1	1	0	2	0	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0.842	0.842	0.193	0.446	62	9	5	5	0	3	2	0	12	0	1	5	3	8	0	0	4	0	0
ru	mt	MÜ_review_video-games_13_5.conllu	2	2	0	0	0	1	0	3	0	0	1	2	0	0	1	1	0	0	0	1	0	0	1	0	0	0.783	0.685	0.152	0.439	92	11	6	6	1	2	8	0	13	2	1	11	1	18	3	0	9	0	0
ru	mt	MÜ_review_video-games_16_5.conllu	2	0	2	0	0	0	0	4	0	1	1	1	0	1	1	2	1	1	0	0	0	0	1	0	0	0.825	0.713	0.15	0.434	80	4	7	3	0	2	7	0	13	1	0	9	2	14	3	0	15	0	0
ru	mt	MÜ_review_video-games_17_5.conllu	3	1	1	1	0	0	0	2	1	0	0	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0.792	0.717	0.226	0.431	53	6	6	2	1	1	6	0	10	0	1	3	0	9	2	0	6	0	0
ru	mt	MÜ_review_video-games_18_2.conllu	1	0	0	1	0	1	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	2	1	0	0.703	0.672	0.172	0.337	66	4	3	6	0	3	2	0	8	0	2	9	0	14	3	0	10	0	0
ru	mt	MÜ_review_video-games_20_1.conllu	2	0	3	0	1	0	0	1	0	1	2	0	1	0	1	1	1	0	0	0	0	1	2	0	1	0.76	0.653	0.147	0.426	76	8	3	3	5	2	2	0	15	0	0	6	0	14	6	0	11	0	0
ru	mt	MÜ_review_video-games_21_4.conllu	1	0	0	0	0	0	0	1	0	0	2	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0.711	0.675	0.169	0.331	84	3	8	3	2	2	3	0	10	2	5	9	3	19	4	0	10	0	0
ru	mt	MÜ_review_video-games_2_5.conllu	4	2	0	2	1	0	1	2	0	2	1	1	1	3	1	2	0	0	1	0	0	0	1	0	0	0.728	0.652	0.152	0.369	96	9	9	2	0	1	4	0	20	1	3	10	2	13	4	0	13	1	0
ru	mt	MÜ_review_video-games_33_5.conllu	1	2	1	2	0	1	0	1	1	1	1	3	0	1	1	2	2	0	1	0	0	0	1	1	1	0.75	0.653	0.115	0.409	124	9	14	7	2	6	8	0	23	1	1	12	6	17	2	0	14	0	0
ru	mt	MÜ_review_video-games_40_1.conllu	2	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	2	0	0	0	0	2	1	0	0.768	0.679	0.232	0.468	57	5	5	2	1	2	4	0	8	2	3	7	0	8	2	0	7	0	0
ru	mt	MÜ_review_video-games_41_1.conllu	3	1	1	0	1	0	1	1	0	0	2	1	0	1	0	2	1	1	0	0	0	0	0	2	1	0.701	0.604	0.123	0.353	107	5	7	3	1	2	6	0	17	3	8	10	0	24	3	0	17	0	0
ru	mt	MÜ_review_video-games_54_1.conllu	0	1	2	0	0	2	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0.7	0.614	0.171	0.29	70	1	9	2	0	3	1	0	12	0	4	9	4	11	3	0	11	0	0
ru	mt	MÜ_review_video-games_58_1.conllu	2	0	0	1	1	0	1	1	0	0	1	0	1	1	0	0	0	1	1	0	0	0	2	1	0	0.753	0.726	0.178	0.422	73	5	5	6	3	0	1	0	9	3	4	9	3	11	5	0	9	0	0
ru	mt	MÜ_review_video-games_66_1.conllu	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0.73	0.73	0.21	0.368	64	2	4	3	0	2	1	0	9	2	6	8	4	11	1	0	9	0	0
ru	mt	MÜ_review_video-games_7_5.conllu	1	0	0	0	0	1	2	2	0	1	2	1	0	0	1	1	0	0	0	0	0	0	2	0	0	0.784	0.649	0.243	0.562	37	4	2	0	0	0	2	0	6	0	1	7	0	6	2	0	7	0	0
ru	prof	review_beauty_12_4.conllu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0.755	0.633	0.224	0.357	50	1	4	3	0	3	1	0	5	0	4	7	3	10	0	0	8	0	0
ru	prof	review_beauty_14_5.conllu	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0.769	0.692	0.231	0.351	53	3	4	3	0	5	2	1	11	0	3	1	0	10	2	0	7	0	0
ru	prof	review_beauty_17_5.conllu	1	1	0	0	0	1	0	0	1	0	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0.655	0.603	0.19	0.359	59	3	4	4	0	2	4	0	7	0	4	7	2	10	0	0	11	0	0
ru	prof	review_beauty_18_5.conllu	2	0	2	2	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0.636	0.636	0.197	0.376	68	7	6	3	0	3	1	0	11	1	2	5	3	15	1	0	8	0	0
ru	prof	review_beauty_21_5.conllu	3	2	0	1	0	1	0	0	1	1	1	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0.721	0.656	0.164	0.37	62	11	4	2	0	3	0	0	12	1	3	9	0	10	0	0	6	0	0
ru	prof	review_beauty_25_5.conllu	1	0	0	1	0	0	0	1	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0.842	0.754	0.211	0.359	58	4	5	7	0	4	2	0	7	2	3	7	1	7	0	0	8	0	0
ru	prof	review_beauty_53_1.conllu	4	0	2	1	0	1	4	1	1	1	2	0	0	1	0	0	1	0	0	0	0	0	1	2	0	0.73	0.685	0.126	0.333	114	10	7	9	2	6	1	0	17	2	6	7	5	20	4	0	15	0	0
ru	prof	review_beauty_58_1.conllu	1	0	0	0	2	0	1	1	1	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	1	0.722	0.667	0.181	0.376	74	6	1	4	1	4	2	0	14	0	6	5	2	16	2	0	9	0	0
ru	prof	review_beauty_62_1.conllu	2	0	0	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	2	0	0	0	1	1	0	0.763	0.644	0.203	0.383	59	7	4	3	0	3	1	0	9	0	5	3	5	9	1	0	9	0	0
ru	prof	review_beauty_6_5.conllu	6	0	0	2	0	0	1	0	1	0	0	1	2	0	1	1	0	2	0	0	0	0	0	0	0	0.747	0.733	0.173	0.373	77	13	5	5	1	3	3	0	16	3	2	2	0	15	2	0	5	0	0
ru	prof	review_beauty_82_1.conllu	3	2	1	1	0	1	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0.71	0.696	0.174	0.3	69	4	4	5	0	4	1	0	10	1	3	8	0	16	4	0	9	0	0
ru	prof	review_beauty_87_1.conllu	2	0	1	0	0	0	1	2	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.672	0.625	0.19	0.369	64	7	3	2	0	1	5	0	12	2	2	5	3	14	0	0	7	0	0
ru	prof	review_beauty_88_1.conllu	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	1	1	0	0.644	0.548	0.178	0.316	73	10	1	4	1	2	2	0	14	0	5	8	6	11	3	0	6	0	0
ru	prof	review_beauty_93_1.conllu	2	0	0	2	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0.662	0.608	0.176	0.358	74	6	3	1	0	2	3	0	14	1	5	2	7	19	4	0	7	0	0
ru	prof	review_books_11_5.conllu	1	2	0	0	1	1	2	1	0	1	0	1	0	1	2	2	0	0	0	0	1	0	1	0	1	0.821	0.726	0.131	0.357	86	8	5	2	0	2	3	0	14	0	0	7	11	21	3	0	8	0	0
ru	prof	review_books_14_4.conllu	2	0	2	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0.796	0.776	0.204	0.438	49	6	3	3	0	2	1	0	14	0	2	2	0	8	0	0	8	0	0
ru	prof	review_books_16_1.conllu	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	2	1	0	0.792	0.774	0.226	0.427	53	3	1	3	1	2	2	0	8	0	6	3	0	10	3	0	11	0	0
ru	prof	review_books_172_1.conllu	1	0	0	1	1	1	0	1	0	0	1	0	0	1	0	2	0	0	0	1	0	0	0	1	0	0.754	0.723	0.2	0.33	65	5	6	4	1	3	5	0	14	1	6	3	3	10	0	0	4	0	0
ru	prof	review_books_18_4.conllu	2	0	1	0	0	1	1	1	0	0	2	0	0	2	1	0	0	1	2	0	0	0	0	0	0	0.721	0.628	0.151	0.4	89	7	4	7	0	4	2	0	11	1	1	8	4	16	5	0	16	0	0
ru	prof	review_books_19_4.conllu	4	0	1	3	2	0	1	1	1	0	1	1	0	0	0	1	1	2	2	0	0	0	3	0	1	0.769	0.683	0.117	0.356	122	8	9	8	1	3	3	0	22	2	3	11	6	24	4	0	16	0	0
ru	prof	review_books_1_4.conllu	1	0	0	1	2	1	1	1	1	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0.873	0.825	0.19	0.5	63	5	7	2	0	1	5	0	15	0	2	4	4	9	2	0	7	0	0
ru	prof	review_books_233_1.conllu	0	2	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0.828	0.797	0.188	0.419	64	4	6	4	1	3	3	0	10	0	0	6	4	11	1	0	11	0	0
ru	prof	review_books_268_2.conllu	1	2	1	1	2	2	1	2	2	0	2	0	0	0	0	3	0	0	1	0	0	0	0	0	2	0.784	0.693	0.148	0.364	89	4	6	5	1	4	3	0	20	0	3	10	1	14	3	0	14	0	0
ru	prof	review_books_302_2.conllu	4	1	1	3	2	0	2	2	1	0	3	1	0	0	1	1	0	0	0	0	1	0	0	1	1	0.783	0.707	0.12	0.336	94	11	8	7	0	4	5	0	22	0	2	5	0	15	2	0	11	0	0
ru	prof	review_books_311_1.conllu	1	1	3	2	2	1	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0.703	0.615	0.143	0.333	91	6	10	7	2	2	5	0	21	0	3	4	3	15	1	0	12	0	0
ru	prof	review_books_5_5.conllu	2	0	0	0	2	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	2	2	0	0.729	0.6	0.165	0.386	87	4	4	9	3	3	3	0	15	2	1	8	1	15	5	0	12	0	0
ru	prof	review_books_77_2.conllu	2	0	1	0	0	0	0	1	1	0	2	1	0	1	1	2	0	0	0	0	1	0	1	1	0	0.633	0.511	0.133	0.32	91	7	2	5	1	4	6	0	13	0	1	16	0	18	6	0	11	0	0
ru	prof	review_books_8_4.conllu	2	0	0	1	1	1	1	1	1	0	1	1	0	0	0	1	0	1	1	2	0	0	1	0	0	0.756	0.615	0.179	0.412	79	4	5	1	3	1	4	0	15	1	1	12	7	13	3	0	8	0	0
ru	prof	review_cd+vinyl_107_2.conllu	1	0	1	2	0	2	0	1	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0.764	0.708	0.181	0.398	73	2	7	3	0	1	6	0	14	1	4	3	4	12	3	0	12	0	0
ru	prof	review_cd+vinyl_110_1.conllu	0	1	1	2	0	1	1	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.794	0.746	0.222	0.337	63	4	9	2	0	1	3	1	13	4	3	1	4	10	2	0	6	0	0
ru	prof	review_cd+vinyl_113_2.conllu	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0.707	0.667	0.147	0.283	75	3	8	4	0	0	0	0	20	6	1	2	11	15	2	0	3	0	0
ru	prof	review_cd+vinyl_12_5.conllu	0	0	0	1	0	1	0	1	0	0	0	2	1	1	0	0	0	0	1	0	0	0	0	0	1	0.807	0.825	0.228	0.474	58	4	5	4	1	0	4	0	9	2	1	4	7	9	3	0	4	0	0
ru	prof	review_cd+vinyl_152_2.conllu	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0.722	0.667	0.181	0.337	72	1	7	2	0	3	2	0	9	1	5	8	11	15	1	0	7	0	0
ru	prof	review_cd+vinyl_156_2.conllu	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0.722	0.667	0.181	0.337	72	1	7	2	0	3	2	0	9	1	5	8	11	15	1	0	7	0	0
ru	prof	review_cd+vinyl_159_2.conllu	2	1	2	0	1	0	1	3	0	0	1	1	0	0	1	3	0	1	1	0	0	0	0	0	0	0.773	0.691	0.134	0.325	97	4	5	4	0	2	8	0	21	2	8	9	5	14	1	0	14	0	0
ru	prof	review_cd+vinyl_164_1.conllu	0	2	1	0	1	4	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0.812	0.781	0.203	0.416	64	2	5	3	2	3	1	0	13	0	4	4	5	12	2	0	8	0	0
ru	prof	review_cd+vinyl_16_5.conllu	0	0	1	0	2	3	0	0	2	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0.667	0.571	0.114	0.295	106	0	10	10	1	6	3	0	13	0	3	11	4	22	4	0	18	0	0
ru	prof	review_cd+vinyl_17_5.conllu	0	1	0	0	0	0	0	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0.718	0.676	0.169	0.371	71	4	4	4	0	1	6	0	11	0	3	9	7	12	4	0	6	0	0
ru	prof	review_cd+vinyl_23_5.conllu	1	1	0	0	0	1	0	2	2	1	1	2	0	0	0	2	1	0	0	0	0	0	1	2	0	0.716	0.602	0.148	0.407	89	5	7	5	1	4	5	0	14	2	0	10	3	17	3	0	12	0	0
ru	prof	review_cd+vinyl_25_5.conllu	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	2	0	0	0	1	0	0	1	0	0	0.691	0.588	0.176	0.407	69	3	4	5	1	4	7	0	10	0	1	10	0	13	1	0	9	0	0
ru	prof	review_cd+vinyl_7_5.conllu	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.707	0.672	0.241	0.309	61	6	5	2	1	2	7	0	9	1	2	0	10	9	2	0	1	1	0
ru	prof	review_cd+vinyl_8_5.conllu	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0.734	0.703	0.188	0.352	64	2	3	5	1	4	4	0	7	0	3	11	0	8	5	0	11	0	0
ru	prof	review_cell-phones+accessories_102_1.conllu	2	2	3	0	1	1	1	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0.691	0.629	0.134	0.314	99	6	5	2	0	3	2	0	16	1	7	6	8	23	2	0	16	0	0
ru	prof	review_cell-phones+accessories_105_2.conllu	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.694	0.681	0.171	0.304	85	5	9	4	0	6	1	0	10	0	4	2	2	10	3	0	14	0	0
ru	prof	review_cell-phones+accessories_117_1.conllu	0	1	1	1	2	0	0	0	1	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	2	0.724	0.672	0.207	0.361	60	2	4	3	0	3	1	0	11	3	1	5	0	13	2	0	10	0	0
ru	prof	review_cell-phones+accessories_127_1.conllu	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0.857	0.81	0.262	0.475	42	3	2	4	1	4	0	0	6	0	1	5	0	8	1	0	7	0	0
ru	prof	review_cell-phones+accessories_12_5.conllu	2	0	0	1	2	0	0	1	2	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0.764	0.736	0.167	0.351	78	6	5	4	0	4	2	0	17	2	1	5	4	12	0	0	10	0	0
ru	prof	review_cell-phones+accessories_132_1.conllu	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.896	0.875	0.271	0.469	49	3	3	7	0	2	1	0	8	1	2	3	2	6	2	0	8	0	0
ru	prof	review_cell-phones+accessories_13_5.conllu	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0.72	0.68	0.26	0.357	56	2	1	8	2	2	1	0	5	1	3	2	0	11	2	0	10	0	0
ru	prof	review_cell-phones+accessories_25_4.conllu	1	0	1	0	0	1	0	1	2	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0.814	0.746	0.203	0.418	63	4	5	4	0	2	4	0	12	2	1	6	0	8	4	0	7	0	0
ru	prof	review_cell-phones+accessories_28_4.conllu	3	3	1	0	0	2	2	1	2	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0.731	0.707	0.141	0.313	95	6	6	5	0	5	2	0	18	3	2	4	2	17	6	0	16	0	0
ru	prof	review_cell-phones+accessories_40_4.conllu	2	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	1	0	2	0	0	1	0	0.831	0.754	0.169	0.37	68	5	4	4	0	0	0	0	16	5	1	0	1	17	1	2	9	0	0
ru	prof	review_cell-phones+accessories_47_1.conllu	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.745	0.723	0.213	0.446	48	5	2	1	0	3	0	0	7	2	1	6	0	11	0	0	9	0	0
ru	prof	review_cell-phones+accessories_4_4.conllu	0	1	2	1	0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0.839	0.786	0.214	0.412	57	4	6	5	1	1	1	0	8	0	5	7	0	9	2	0	7	0	0
ru	prof	review_cell-phones+accessories_57_5.conllu	1	2	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0.846	0.785	0.2	0.352	68	9	6	5	1	4	1	0	13	0	2	1	1	12	2	0	8	0	0
ru	prof	review_cell-phones+accessories_64_2.conllu	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.805	0.732	0.244	0.453	45	2	2	6	0	3	1	0	7	0	4	3	0	3	0	0	10	0	0
ru	prof	review_grocery+gourmet-food_11_5.conllu	1	0	0	2	1	2	0	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0.763	0.746	0.203	0.395	61	4	7	6	0	1	1	0	10	0	1	6	2	10	3	0	8	0	0
ru	prof	review_grocery+gourmet-food_13_5.conllu	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0.776	0.724	0.224	0.325	60	8	2	7	2	3	1	0	2	0	4	6	2	11	2	0	8	0	0
ru	prof	review_grocery+gourmet-food_147_2.conllu	2	1	0	0	1	0	0	0	2	1	0	0	1	0	0	0	1	2	1	0	1	0	0	1	1	0.782	0.752	0.129	0.293	105	8	10	9	1	5	2	0	22	4	0	5	8	16	3	0	8	0	0
ru	prof	review_grocery+gourmet-food_167_2.conllu	3	2	0	0	1	1	0	0	0	0	0	2	1	2	0	0	0	0	0	0	2	0	0	0	0	0.725	0.623	0.174	0.347	71	7	8	4	1	2	2	0	13	0	1	7	0	14	4	0	6	0	0
ru	prof	review_grocery+gourmet-food_16_4.conllu	3	0	0	3	2	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0.797	0.766	0.19	0.36	63	8	6	5	1	1	0	0	14	0	1	7	1	12	3	0	4	0	0
ru	prof	review_grocery+gourmet-food_175_2.conllu	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.815	0.722	0.222	0.392	54	7	3	8	1	2	1	0	6	0	5	6	0	8	2	0	5	0	0
ru	prof	review_grocery+gourmet-food_18_5.conllu	3	1	0	0	0	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0.727	0.709	0.218	0.382	55	7	2	5	1	4	2	0	10	4	3	2	0	10	0	0	5	0	0
ru	prof	review_grocery+gourmet-food_20_4.conllu	4	1	2	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0.865	0.827	0.25	0.478	55	7	3	1	1	1	1	0	13	1	3	5	0	9	1	0	6	0	0
ru	prof	review_grocery+gourmet-food_340_1.conllu	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0.75	0.732	0.214	0.262	57	5	5	4	0	2	2	0	6	0	5	4	1	14	2	0	6	0	0
