lang	prod	text	ADJ==NOUN==PUNCT	NOUN==ADP==NOUN	VERB==NOUN==PUNCT	ADP==ADJ==NOUN	NOUN==NOUN==PUNCT	ADP==NOUN==PUNCT	VERB==ADJ==NOUN	DET==NOUN==PUNCT	NOUN==PUNCT==CCONJ	ADJ==NOUN==ADP	NOUN==PUNCT==PRON	ADP==DET==NOUN	ADV==ADJ==PUNCT	PRON==VERB==PUNCT	ADJ==ADJ==NOUN	VERB==DET==NOUN	NOUN==CCONJ==NOUN	NUM==NOUN==PUNCT	VERB==ADP==NOUN	AUX==ADJ==PUNCT	NOUN==ADJ==NOUN	AUX==ADV==ADJ	PUNCT==SCONJ==PRON	ADV==VERB==PUNCT	ADJ==NOUN==NOUN	lexical variety	lemma variety	POS variety	richPOS variety	length	ADJ	ADP	ADV	AUX	CCONJ	DET	INTJ	NOUN	NUM	PART	PRON	PROPN	PUNCT	SCONJ	SYM	VERB	X	_
hr	prof	review_sports+outdoors_209_1.hr.conllu	1	1	0	1	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0.887	0.792	0.245	0.567	53	6	5	4	4	1	2	0	14	2	1	1	1	6	0	0	6	0	0
hr	prof	review_sports+outdoors_22_5.hr.conllu	0	1	0	1	0	0	0	1	0	1	0	0	1	2	2	0	0	0	0	0	0	1	0	0	0	0.838	0.77	0.176	0.425	74	8	4	9	6	3	2	0	12	4	0	4	3	7	2	0	10	0	0
hr	prof	review_sports+outdoors_29_4.hr.conllu	1	2	0	0	0	1	0	1	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0.773	0.72	0.16	0.435	75	2	6	4	4	5	2	0	16	1	0	7	0	6	6	0	16	0	0
hr	prof	review_sports+outdoors_2_5.hr.conllu	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0.641	0.594	0.203	0.321	64	8	2	5	8	5	3	0	4	3	0	1	2	8	7	0	8	0	0
hr	prof	review_sports+outdoors_36_5.hr.conllu	1	4	0	2	1	2	0	1	0	3	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0.766	0.681	0.149	0.398	94	10	9	7	10	5	3	0	17	2	2	1	2	12	2	0	12	0	0
hr	prof	review_sports+outdoors_3_4.hr.conllu	0	3	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.702	0.667	0.246	0.441	57	4	7	3	3	2	2	0	13	2	1	3	1	7	2	0	7	0	0
hr	prof	review_sports+outdoors_40_1.hr.conllu	3	0	0	4	1	0	1	1	3	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0.787	0.681	0.149	0.386	94	14	6	7	7	6	3	0	18	2	1	3	1	11	3	0	12	0	0
hr	prof	review_sports+outdoors_43_2.hr.conllu	1	1	0	2	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.814	0.746	0.19	0.408	58	2	5	4	4	4	0	0	11	0	0	4	1	5	4	0	14	0	0
hr	prof	review_sports+outdoors_5_4.hr.conllu	1	3	0	0	0	2	2	0	1	3	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0.689	0.623	0.213	0.364	61	6	5	5	5	4	3	0	10	0	2	1	2	6	5	0	7	0	0
hr	prof	review_sports+outdoors_6_5.hr.conllu	0	4	0	1	0	2	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0.691	0.617	0.138	0.404	94	8	11	7	9	4	7	0	21	0	1	4	3	7	4	0	8	0	0
hr	prof	review_toys-and-games_15_5.hr.conllu	0	2	1	0	1	1	0	1	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0.774	0.651	0.123	0.364	106	2	10	5	10	5	6	0	19	2	0	5	3	14	4	0	21	0	0
hr	prof	review_toys-and-games_166_1.hr.conllu	2	0	0	0	0	1	1	0	2	1	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0.726	0.603	0.167	0.441	72	13	4	6	7	4	4	4	9	0	0	2	0	12	1	0	6	0	0
hr	prof	review_toys-and-games_187_1.hr.conllu	2	0	0	0	0	0	2	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	1	0.818	0.688	0.184	0.484	76	8	2	6	8	3	4	0	9	2	1	4	4	11	3	0	11	0	0
hr	prof	review_toys-and-games_21_5.hr.conllu	1	1	1	0	1	0	1	0	0	0	0	0	3	1	0	1	0	0	0	0	0	2	0	0	0	0.818	0.766	0.143	0.441	77	6	3	9	7	4	4	0	12	0	0	7	0	9	3	0	13	0	0
hr	prof	review_toys-and-games_23_5.hr.conllu	1	2	0	0	1	2	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0.845	0.759	0.19	0.514	58	4	5	5	3	3	3	0	11	0	0	6	0	7	4	0	7	0	0
hr	prof	review_toys-and-games_24_5.hr.conllu	1	2	0	0	0	2	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0.872	0.851	0.277	0.593	47	4	4	4	2	1	5	0	7	0	3	1	1	4	2	0	9	0	0
hr	prof	review_toys-and-games_254_2.hr.conllu	0	1	0	0	0	2	0	1	0	0	0	0	1	0	0	2	0	0	1	0	0	1	0	0	0	0.784	0.765	0.235	0.5	51	3	4	5	5	3	4	0	11	0	0	1	1	6	2	0	6	0	0
hr	prof	review_toys-and-games_331_1.hr.conllu	0	2	1	2	1	1	0	0	2	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.803	0.746	0.183	0.524	72	5	9	1	6	5	3	0	15	1	2	7	0	5	3	0	9	0	0
hr	prof	review_toys-and-games_3_5.hr.conllu	2	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0.759	0.658	0.165	0.429	79	4	4	4	5	4	5	0	17	2	2	7	0	11	2	0	12	0	0
hr	prof	review_toys-and-games_531_2.hr.conllu	2	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0.808	0.712	0.269	0.47	52	6	1	3	5	4	1	0	7	1	1	5	1	6	3	0	8	0	0
hr	prof	review_toys-and-games_587_1.hr.conllu	3	0	0	0	0	0	2	0	0	0	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0.7	0.6	0.163	0.359	80	9	3	0	6	5	7	0	14	2	2	1	3	11	6	0	11	0	0
hr	prof	review_toys-and-games_5_4.hr.conllu	2	0	1	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.695	0.644	0.172	0.478	58	4	7	3	3	0	7	0	9	0	0	4	0	6	3	0	12	0	0
hr	prof	review_toys-and-games_615_2.hr.conllu	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	1	0	0.814	0.7	0.171	0.512	70	4	3	4	8	9	8	0	11	1	0	6	0	6	1	0	9	0	0
hr	prof	review_toys-and-games_9_4.hr.conllu	1	3	1	1	0	1	0	1	0	1	0	2	1	0	0	0	1	0	0	0	0	1	0	0	0	0.855	0.79	0.177	0.5	62	5	7	5	4	4	5	0	14	0	0	1	2	8	0	0	7	0	0
hr	prof	review_video-games_13_5.hr.conllu	3	2	0	1	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0.838	0.762	0.163	0.531	80	9	6	7	9	5	3	0	14	2	2	4	0	9	2	0	8	0	0
hr	prof	review_video-games_16_5.hr.conllu	0	0	1	1	0	0	0	2	0	1	0	0	0	0	1	2	1	1	0	0	0	0	0	0	1	0.825	0.762	0.206	0.548	63	3	5	1	1	3	7	0	13	1	0	6	2	4	3	0	14	0	0
hr	prof	review_video-games_17_5.hr.conllu	2	1	1	0	0	0	0	2	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0.882	0.745	0.235	0.623	51	4	5	3	7	2	4	0	9	0	1	3	0	6	1	0	6	0	0
hr	prof	review_video-games_18_2.hr.conllu	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0.758	0.727	0.212	0.333	66	3	3	7	2	3	3	2	4	0	3	6	1	9	7	0	13	0	0
hr	prof	review_video-games_20_1.hr.conllu	1	0	2	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0.8	0.627	0.173	0.457	75	7	3	2	12	2	3	0	16	1	1	2	0	8	6	0	12	0	0
hr	prof	review_video-games_21_4.hr.conllu	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0.803	0.737	0.2	0.477	75	4	8	7	11	2	6	1	9	2	1	2	3	9	1	0	9	0	0
hr	prof	review_video-games_2_5.hr.conllu	3	0	0	3	1	0	1	1	0	2	0	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0.782	0.678	0.161	0.425	87	14	8	4	6	1	6	0	15	2	1	1	0	9	5	0	12	3	0
hr	prof	review_video-games_33_5.hr.conllu	0	1	0	3	1	0	1	0	0	2	0	0	0	0	0	0	3	0	1	0	0	0	0	1	0	0.773	0.697	0.133	0.438	105	10	8	7	11	6	4	0	18	3	2	5	2	9	6	0	14	0	0
hr	prof	review_video-games_40_1.hr.conllu	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0.78	0.661	0.22	0.551	59	6	5	2	9	2	7	0	9	2	2	1	0	4	3	0	7	0	0
hr	prof	review_video-games_41_1.hr.conllu	1	0	1	1	0	0	0	1	0	1	0	1	1	0	0	0	1	1	0	0	0	1	0	0	1	0.768	0.667	0.134	0.424	97	9	5	5	10	3	9	0	18	2	7	1	0	12	2	0	14	0	0
hr	prof	review_video-games_54_1.hr.conllu	0	1	3	0	0	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.781	0.672	0.203	0.418	64	0	4	3	3	2	2	0	11	0	2	5	4	7	3	0	15	3	0
hr	prof	review_video-games_58_1.hr.conllu	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.825	0.772	0.228	0.522	57	3	7	5	6	0	2	0	10	2	1	1	3	4	6	0	7	0	0
hr	prof	review_video-games_66_1.hr.conllu	0	1	0	1	0	2	1	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0.857	0.786	0.255	0.523	55	3	4	8	6	2	2	0	8	1	1	2	1	7	1	0	9	0	0
hr	prof	review_video-games_7_5.hr.conllu	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	2	0	0	1	0	0	0	0	0	0	0.927	0.78	0.293	0.717	41	5	3	3	4	1	3	0	7	0	1	3	0	1	3	0	7	0	0
hr	stud	review_beauty_12_4.hr.conllu	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0.854	0.78	0.293	0.529	41	2	4	3	2	4	2	0	8	0	4	1	3	4	0	0	4	0	0
hr	stud	review_beauty_14_5.hr.conllu	2	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	1	1	2	0	0	0	0	0.75	0.717	0.203	0.429	59	7	7	4	5	4	1	1	15	0	0	3	0	5	1	0	6	0	0
hr	stud	review_beauty_17_5.hr.conllu	0	3	0	0	0	1	1	1	1	0	0	1	1	0	0	3	0	0	0	0	0	1	0	0	0	0.631	0.569	0.2	0.418	65	4	5	3	1	2	8	0	12	0	2	2	2	10	2	0	12	0	0
hr	stud	review_beauty_18_5.hr.conllu	1	2	0	1	2	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	0.745	0.709	0.226	0.516	53	7	6	1	4	2	2	0	16	0	1	0	1	6	2	0	5	0	0
hr	stud	review_beauty_21_5.hr.conllu	3	0	0	2	0	0	0	1	0	1	0	2	1	0	1	0	1	0	0	0	0	1	0	0	0	0.71	0.661	0.177	0.569	62	9	5	2	7	2	6	0	14	1	0	1	0	8	0	0	7	0	0
hr	stud	review_beauty_25_5.hr.conllu	1	0	0	2	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0.857	0.816	0.265	0.426	49	5	2	7	1	5	2	0	5	1	2	3	0	6	1	0	9	0	0
hr	stud	review_beauty_53_1.hr.conllu	5	2	0	0	1	0	1	0	1	1	0	0	0	0	3	0	2	0	0	0	0	1	0	0	0	0.83	0.766	0.161	0.445	93	14	4	9	6	5	1	1	21	2	4	2	0	11	4	0	8	1	0
hr	stud	review_beauty_58_1.hr.conllu	1	1	0	0	0	1	0	1	0	0	0	1	0	0	1	2	1	0	0	0	0	0	0	0	0	0.708	0.677	0.188	0.48	64	4	3	4	8	3	7	0	13	0	0	2	2	7	1	0	10	0	0
hr	stud	review_beauty_62_1.hr.conllu	3	0	0	1	1	0	1	1	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0.745	0.691	0.236	0.507	55	7	2	3	1	2	4	0	8	0	3	3	3	8	1	0	10	0	0
hr	stud	review_beauty_6_5.hr.conllu	2	0	0	2	0	1	1	1	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0	1	0	0.689	0.635	0.162	0.36	74	14	5	7	9	3	2	0	12	0	1	2	0	9	2	0	8	0	0
hr	stud	review_beauty_82_1.hr.conllu	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.8	0.729	0.237	0.507	59	4	1	3	12	3	3	0	10	1	1	4	1	4	4	0	8	0	0
hr	stud	review_beauty_87_1.hr.conllu	2	0	0	2	0	0	3	1	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0.825	0.737	0.236	0.523	55	7	3	4	1	2	4	0	11	3	1	1	3	7	0	0	8	0	0
hr	stud	review_beauty_88_1.hr.conllu	4	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0.657	0.586	0.186	0.451	70	8	1	6	11	1	4	0	13	0	1	3	5	10	1	0	6	0	0
hr	stud	review_beauty_93_1.hr.conllu	3	0	0	2	0	1	2	1	0	2	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0.757	0.676	0.208	0.511	72	9	5	4	4	1	3	0	10	3	1	2	6	13	3	0	7	1	0
hr	stud	review_books_11_5.hr.conllu	0	1	0	1	0	1	0	0	0	2	0	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0.828	0.741	0.19	0.349	58	9	4	1	2	1	2	0	10	0	0	0	0	12	2	0	5	10	0
hr	stud	review_books_14_4.hr.conllu	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0.8	0.756	0.267	0.527	45	4	3	4	5	2	2	0	14	0	1	1	0	6	1	0	2	0	0
hr	stud	review_books_16_1.hr.conllu	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0.767	0.65	0.22	0.419	59	5	4	2	7	2	4	0	9	2	5	1	0	7	3	0	8	0	0
hr	stud	review_books_172_1.hr.conllu	0	1	0	1	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	1	2	0.815	0.723	0.215	0.519	65	7	4	6	6	2	4	0	15	1	2	1	4	7	1	0	5	0	0
hr	stud	review_books_18_4.hr.conllu	2	0	0	0	0	0	1	1	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0.776	0.659	0.167	0.431	84	6	6	6	5	4	7	0	15	1	1	3	4	6	7	0	13	0	0
hr	stud	review_books_19_4.hr.conllu	1	0	0	4	0	1	0	1	1	0	0	0	0	0	1	1	1	2	1	0	1	0	0	0	2	0.785	0.654	0.131	0.438	107	10	9	6	8	5	7	0	21	2	1	8	3	8	8	0	11	0	0
hr	stud	review_books_1_4.hr.conllu	1	1	0	0	0	2	0	2	0	1	0	2	0	0	1	1	0	0	1	0	0	0	0	0	0	0.909	0.873	0.236	0.469	55	4	5	7	3	1	5	0	12	0	1	1	3	6	2	0	5	0	0
hr	stud	review_books_233_1.hr.conllu	1	1	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0.821	0.701	0.179	0.481	67	4	7	4	8	4	5	0	12	0	0	2	4	7	1	0	9	0	0
hr	stud	review_books_268_2.hr.conllu	2	2	0	1	2	1	0	1	3	0	0	0	0	0	1	1	0	0	1	1	0	1	0	0	1	0.817	0.688	0.129	0.468	93	9	7	6	14	4	6	0	19	0	2	6	0	9	2	0	9	0	0
hr	stud	review_books_302_2.hr.conllu	3	1	1	1	1	0	2	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0.812	0.738	0.15	0.4	80	9	5	6	2	4	6	0	18	0	3	4	0	9	2	0	12	0	0
hr	stud	review_books_311_1.hr.conllu	3	2	0	1	0	2	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0.802	0.728	0.173	0.423	81	4	8	7	8	3	3	0	17	0	2	3	3	10	2	0	10	1	0
hr	stud	review_books_5_5.hr.conllu	3	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0.857	0.698	0.194	0.583	62	9	3	7	9	2	1	0	9	1	0	5	0	7	1	0	8	0	0
hr	stud	review_books_77_2.hr.conllu	2	0	0	0	1	1	0	0	0	0	0	0	0	1	2	0	0	0	1	1	0	0	0	0	1	0.7	0.613	0.163	0.398	80	9	3	7	10	2	5	0	7	0	1	8	1	11	4	0	12	0	0
hr	stud	review_books_8_4.hr.conllu	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0.754	0.623	0.203	0.409	69	3	3	0	9	3	4	0	12	1	1	3	1	8	2	0	13	6	0
hr	stud	review_cd+vinyl_107_2.hr.conllu	1	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0.823	0.742	0.226	0.583	62	7	6	4	7	1	3	0	12	1	1	2	2	6	3	0	7	0	0
hr	stud	review_cd+vinyl_110_1.hr.conllu	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0.817	0.732	0.225	0.453	71	5	6	2	5	3	4	2	13	4	1	3	5	8	1	0	8	1	0
hr	stud	review_cd+vinyl_113_2.hr.conllu	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.789	0.719	0.193	0.352	57	6	5	4	4	0	1	0	16	2	0	0	4	9	0	0	1	5	0
hr	stud	review_cd+vinyl_12_5.hr.conllu	0	0	1	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0.94	0.84	0.22	0.614	50	6	4	4	5	0	5	0	8	2	0	0	3	5	2	0	6	0	0
hr	stud	review_cd+vinyl_152_2.hr.conllu	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0.825	0.702	0.246	0.421	57	6	1	3	5	3	5	0	8	0	1	1	3	9	2	0	6	4	0
hr	stud	review_cd+vinyl_156_2.hr.conllu	2	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0.852	0.759	0.259	0.457	54	4	2	4	4	3	4	0	10	0	1	1	3	8	1	0	6	3	0
hr	stud	review_cd+vinyl_159_2.hr.conllu	3	1	2	0	0	0	1	2	1	0	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0.828	0.785	0.14	0.404	93	6	5	7	5	2	7	0	18	0	5	3	3	13	4	0	15	0	0
hr	stud	review_cd+vinyl_164_1.hr.conllu	1	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.862	0.724	0.207	0.527	58	8	3	5	10	4	3	0	9	0	1	0	2	10	1	0	2	0	0
hr	stud	review_cd+vinyl_16_5.hr.conllu	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1	1	0	0	0	0.674	0.618	0.159	0.352	88	3	7	14	10	4	1	0	7	1	2	5	5	11	5	0	13	0	0
hr	stud	review_cd+vinyl_17_5.hr.conllu	1	0	0	1	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	2	0	0	0	0	1	0.857	0.796	0.265	0.607	49	5	3	1	4	1	5	0	9	0	1	2	4	6	4	0	4	0	0
hr	stud	review_cd+vinyl_23_5.hr.conllu	1	0	1	1	0	1	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0.734	0.658	0.177	0.394	79	8	4	6	9	6	2	2	10	1	0	6	4	9	3	0	9	0	0
hr	stud	review_cd+vinyl_25_5.hr.conllu	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0.759	0.655	0.207	0.465	58	4	2	1	6	4	8	0	10	0	2	3	1	8	0	0	9	0	0
hr	stud	review_cd+vinyl_7_5.hr.conllu	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0.727	0.673	0.236	0.485	55	10	4	3	6	3	3	0	11	1	0	0	2	5	1	0	2	4	0
hr	stud	review_cd+vinyl_8_5.hr.conllu	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0.761	0.687	0.179	0.384	67	3	3	4	8	4	3	0	4	0	0	9	1	7	8	0	13	0	0
hr	stud	review_cell-phones+accessories_102_1.hr.conllu	2	1	0	0	0	2	1	1	1	1	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0.646	0.596	0.143	0.328	98	12	5	5	5	5	3	2	16	0	5	7	5	12	4	0	12	0	0
hr	stud	review_cell-phones+accessories_105_2.hr.conllu	1	1	1	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.783	0.771	0.173	0.469	90	7	9	8	5	5	3	1	12	0	1	8	4	6	3	0	9	0	0
hr	stud	review_cell-phones+accessories_117_1.hr.conllu	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0.75	0.683	0.203	0.392	60	2	4	5	8	3	2	0	9	3	0	1	0	8	4	0	10	0	0
hr	stud	review_cell-phones+accessories_127_1.hr.conllu	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0.685	0.574	0.204	0.415	54	5	2	3	14	2	2	0	6	0	0	5	0	7	2	0	6	0	0
hr	stud	review_cell-phones+accessories_12_5.hr.conllu	0	2	1	1	1	2	0	1	0	2	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0.747	0.653	0.16	0.477	75	5	8	5	5	3	4	0	20	0	2	1	3	9	0	0	10	0	0
hr	stud	review_cell-phones+accessories_132_1.hr.conllu	1	1	0	0	0	1	2	0	1	1	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0.818	0.636	0.218	0.449	55	8	2	4	10	3	0	0	8	1	1	1	0	7	3	0	7	0	0
hr	stud	review_cell-phones+accessories_13_5.hr.conllu	1	0	0	0	1	1	1	2	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0.778	0.685	0.259	0.507	54	7	4	2	6	3	3	0	9	1	1	3	1	8	2	0	4	0	0
hr	stud	review_cell-phones+accessories_25_4.hr.conllu	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.736	0.736	0.226	0.476	53	1	2	9	0	3	5	0	7	1	2	4	0	6	1	0	12	0	0
hr	stud	review_cell-phones+accessories_28_4.hr.conllu	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0.741	0.667	0.16	0.386	81	7	4	9	10	7	0	0	11	3	1	2	3	8	5	0	11	0	0
hr	stud	review_cell-phones+accessories_40_4.hr.conllu	1	2	0	0	0	1	1	0	0	2	0	0	0	1	1	0	0	0	0	0	1	0	0	2	0	0.859	0.797	0.177	0.466	62	5	7	7	1	0	0	0	13	3	0	6	1	10	0	1	8	0	0
hr	stud	review_cell-phones+accessories_47_1.hr.conllu	2	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0.766	0.672	0.194	0.474	62	7	5	3	11	4	1	0	8	2	0	2	0	8	2	0	9	0	0
hr	stud	review_cell-phones+accessories_4_4.hr.conllu	0	1	0	0	0	3	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.873	0.73	0.222	0.469	63	3	5	5	8	3	3	0	9	0	2	4	1	7	5	0	7	1	0
hr	stud	review_cell-phones+accessories_57_5.hr.conllu	2	0	0	2	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0.818	0.758	0.167	0.353	66	10	6	4	5	4	1	0	12	0	0	3	0	9	6	0	6	0	0
hr	stud	review_cell-phones+accessories_64_2.hr.conllu	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	2	0.825	0.667	0.211	0.515	57	4	2	7	9	3	1	0	7	0	2	6	0	5	2	0	9	0	0
hr	stud	review_grocery+gourmet-food_11_5.hr.conllu	2	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0.786	0.714	0.186	0.44	70	9	6	6	9	2	1	0	9	1	0	6	1	8	4	0	8	0	0
hr	stud	review_grocery+gourmet-food_13_5.hr.conllu	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.828	0.766	0.234	0.398	64	7	3	7	4	3	2	1	5	1	1	4	1	9	6	0	10	0	0
hr	stud	review_grocery+gourmet-food_147_2.hr.conllu	3	1	0	0	1	1	0	0	2	1	0	0	0	0	1	0	0	2	0	1	1	0	0	0	0	0.811	0.736	0.132	0.383	106	10	7	9	9	3	5	0	20	4	0	1	7	16	3	0	8	4	0
hr	stud	review_grocery+gourmet-food_167_2.hr.conllu	2	2	0	1	1	2	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0.794	0.683	0.194	0.56	62	5	6	6	6	2	4	0	14	1	0	1	0	7	3	0	7	0	0
hr	stud	review_grocery+gourmet-food_16_4.hr.conllu	3	0	0	4	1	0	0	1	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0.769	0.692	0.187	0.426	75	7	5	4	6	4	4	0	15	1	3	4	2	9	4	0	7	0	0
hr	stud	review_grocery+gourmet-food_175_2.hr.conllu	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0.786	0.661	0.214	0.458	56	4	3	6	9	2	5	0	6	0	6	2	0	8	1	0	4	0	0
hr	stud	review_grocery+gourmet-food_18_5.hr.conllu	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	2	0.729	0.643	0.186	0.506	70	10	3	5	10	4	3	0	13	2	1	4	0	6	2	0	7	0	0
hr	stud	review_grocery+gourmet-food_20_4.hr.conllu	1	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0.883	0.817	0.217	0.493	60	8	4	4	5	2	5	0	7	1	2	1	0	8	4	0	9	0	0
hr	stud	review_grocery+gourmet-food_340_1.hr.conllu	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0.787	0.689	0.23	0.43	61	6	3	5	6	3	2	2	6	0	2	4	1	10	2	0	9	0	0
hr	stud	review_grocery+gourmet-food_355_1.hr.conllu	1	1	0	2	0	1	1	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0.833	0.729	0.25	0.589	48	10	4	2	7	1	1	0	10	0	0	1	1	6	1	0	4	0	0
