review_movies+TV_22_5	st03	It seems like just about everybody has made a Christmas Carol movie.	Melkein kaikki ovat tehneet elokuvan Joulukertomuksesta. 
review_movies+TV_22_5	st03	This one is the best by far!	Tämä on ehdottomasti paras! 
review_movies+TV_22_5	st03	It seems more realistic than all the others and the time period seems to be perfect.	Se näyttää realistisemmalta kuin kaikki muut versiot ja ajan kuvaus vaikuttaa täydelliseltä. 
review_movies+TV_22_5	st03	The acting is also far better than any of the others I've seen; my opinion.	Näytteleminen on tässä myös paljon parempaa kuin muissa, jotka olen nähnyt; minun mielestäni. 
review_movies+TV_249_1	st05	Worst Christmas special ever!	Huonoin jouluspesiaali ikinä! 
review_movies+TV_249_1	st05	This is so lame!	Tämä on niin vaisu! 
review_movies+TV_249_1	st05	The songs are terrible!	Laulut ovat surkeita! 
review_movies+TV_249_1	st05	The villan is a ripoff of Mr. Burns from The Simpsons while the kids look like they're on loan from a Charlie Brown show.	Roisto on kopio Simpsonien herra Burnsista ja lapset näyttävät kuin he olisivat lainassa Tenavista. 
review_movies+TV_249_1	st05	But the biggest lowpoint is the Politically Correct ranting!	Mutta matalin kohta oli poliittisesti korrekti vaahtoaminen! 
review_movies+TV_249_1	st05	Too bad CBS insists on running this back-to-back with the 1969 classic.	Harmi, että CBS halusi väkisin näyttää tämän peräkkäin vuoden 1969 klassikon kanssa. 
review_movies+TV_24_5	st06	A Worthy Version of A Christmas Carol	Hyvä versio Joulukertomuksesta 
review_movies+TV_24_5	st06	This is Charles Dickens' classic Christmas Carol with an American twist.	Tämä on Charles Dickensin klassinen Joulukertomus amerikkalaisella twistillä. 
review_movies+TV_24_5	st06	This version does a nice job of capturing the consequences of history and one's personal role in it.	Tämä versio kuvastaa hyvin historian seuraamuksia ja henkilön omaa roolia siinä. 
review_movies+TV_24_5	st06	It provides a sobering view of the main character's choices, just as the original, &#34;A Christmas Carol,&#34; did but this version also shows how one man's choices affect those around him.	Se tarjoaa vakavoittavan näkymän päähenkilön valintoihin aivan kuten alkuperäinenkin, &#34;A Christmas Carol,&#34; mutta tämä versio myös kuvastaa hyvin sitä, miten yhden ihmisen valinnat vaikuttavat ympärillä oleviin. 
review_movies+TV_24_5	st06	I recommend this film to anyone who collects different versions of, &#34;A Christmas Carol.&#34;	Suosittelen tätä elokuvaa kaikille, jotka keräilevät &#34;A Christmas Carol.&#34; eri versioita. 
review_movies+TV_252_1	st06	1960's Classic Comes To This?	Tähänkö 60-luvun klassikko on vajonnut? 
review_movies+TV_252_1	st06	Narration is OK but the story is weak and the songs are brilliantly unremarkable.	Kerronta on OK, mutta tarina on heikko ja laulut ovat tuiki tavallisia. 
review_movies+TV_252_1	st06	I cringed when I watched this with my son.	Koin myötähäpeää katsoessani tätä poikani kanssa. 
review_movies+TV_252_1	st06	I admit I grew up with the original show with Jimmy Durante narrating and the title song a well written classic, rather than a lame paean to 1990's PC themes.	Myönnän, että kasvoin alkuperäisen show'n parissa, jossa kertojana oli Jimmy Durante ja tunnari oli hyvin kirjoitettu klassikko nykyisen vaisun 90-luvun PC-teemojen ylistyslaulun sijasta. 
review_movies+TV_252_1	st06	This is probably inevitable in that you unfortunately can't re-make something from that era with the same innocence and feel: not in an era where Christmas has become lifeless.	Tämä on todennäköisesti väistämätöntä, sillä valitettavasti sen ajan viattomuutta ja tunnelmaa ei voida luoda uudelleen: ei aikana, jona joulusta on tullut lattea. 
review_movies+TV_252_1	st06	Oops!	Oho! 
review_movies+TV_252_1	st06	I said Christmas, I meant Happy Holidays!	Sanoin joulu, tarkoitin hyviä pyhiä! 
review_movies+TV_25_5	st04	It's about time...	﻿Oli jo aikakin... 
review_movies+TV_25_5	st04	I can't believe how long it took &#34;them&#34; to get this wonderful Christmas show on DVD.	En voi uskoa, kuinka kauan &#34;heiltä&#34; kesti julkaista tämä ihmeellinen joulusarja dvd:llä. 
review_movies+TV_25_5	st04	It's a modern (1930s America) twist on Charles Dickens' classic tale.	Sarja on nykyaikainen (1930-luvun Yhdysvaltoihin sijoittuva) muunnelma Charles Dickensin klassisesta kertomuksesta. 
review_movies+TV_25_5	st04	Winkler makes me hate his character as much as Alister Sim did in his portrayal of Scrooge in the 1951 production.	Winkler saa minut vihaamaan roolihahmoaan yhtä paljon kuin Alister Sim sai näytellessään Scroogea vuoden 1951 versiossa. 
review_movies+TV_25_5	st04	Certainly one for your visual library.	Erittäin hyvä valinta audiovisuaaliseen kokoelmaan. 
review_movies+TV_26_5	st04	Fonzie as Scrooge	﻿Fonzie Scroogena 
review_movies+TV_26_5	st04	Henry Winkler is a fine actor and this version of the famous story is proof positive.	Henry Winkler on mainio näyttelijä, minkä todistaa klassikkokertomuksen tämä versio. 
review_movies+TV_26_5	st04	He does and excellent job as Ebeneezer Scrooge.	Hän näyttelee onnistuneesti Ebenezer Scroogea. 
review_movies+TV_26_5	st04	The story, of course, is the same as the other versions, but each remake brings a different interpretation by the actors and writers.	Tarina on luonnollisesti sama kuin muissa versioissa, mutta jokaisessa mukaelmassa näyttelijät ja kirjoittajat tulkitsevat tarinaa erilaisesta näkökulmasta. 
review_movies+TV_26_5	st04	This one is fun and easy to watch.	Tätä versiota on hauska ja helppo katsoa. 
review_movies+TV_26_5	st04	A fine family film.	Hieno koko perheen elokuva. 
review_movies+TV_274_2	st03	NOT REMASTERED!  How can they even claim this?	﻿EI REMASTEROITU! Kuinka he voivat edes väittää sellaista? 
review_movies+TV_274_2	st03	Wonderful ,program, heartwarming story, and the sh?^[EST PRESENTATION YET..	Erinomainen ,ohjelma, sydäntälämmittävä tarina, ja pa?^[KIN ESILLEPANO IKINÄ.. 
review_movies+TV_274_2	st03	This dvd is not restored...one...sengle.bit.	Tätä dvd:tä ei ole entisöity...yhtään...mellään.tavalla. 
review_movies+TV_274_2	st03	It is the same dark, muddled, dirty, bespeckled and trimmed copy we've seen on tv , video, and dvd, for what?	Filmi on sama hämärä, sotkuinen, likainen, pilkullinen ja leikattu kuin mitä olemme nähneet telkkarissa , videolla, ja dvd:llä, mitä? 
review_movies+TV_274_2	st03	forty years?	nelkyt vuotta? 
review_movies+TV_274_2	st03	I was taken in, amazed and ecstatic that my favorite holiday special would now look as wonderful as it deserved to.	Olin otettu, hämmästynyt ja haltioitunut, siitä, että juhlapyhien lempparileffani näyttäisi nyt niin hienolta, kuin ansaitsee. 
review_movies+TV_274_2	st03	I'm tempted to take it back, but at least it's on a stand-alone dvd, instead of added as an afterthought to some Rankin-Bass collection of more &#34;famous&#34; specials.	Melkein tekisi mieli palauttaa se, mutta ainakin dvd on erillinen, eikä vain lisätty myöhemmin johonkin Rankin-Bassin kokoelmaan, missä on &#34;kuuluisampia&#34; erikoislähetyksiä. 
review_movies+TV_304_1	st07	Disturbing	Häiritsevä 
review_movies+TV_304_1	st07	I can honestly say that this is my least favorite holiday movie.	Voin suoraan sanoa, että tämä on inhokki lomaelokuvani. 
review_movies+TV_304_1	st07	As a child I remember being very upset by the images of Aaron losing his parents, being kidnapped and almost losing his sheep BaaBaa.	Muistan olleeni lapsena todella surullinen, kun Aaron menetti vanhempansa, hänet kidnapattiin ja kun hän melkein menetti BaaBaa-lampaansa. 
review_movies+TV_304_1	st07	The best part of this movie is Aaron playing for baby Jesus and regaining his trust in people again otherwise, make sure you have a box of tissues when viewing this movie.	Elokuvan paras kohta on Aaron leikkimässä Jeesus-vauvalla ja palauttamassa taas uskonsa ihmisiin, kannattaa muuten varata nenäliinoja elokuvaa varten. 
review_movies+TV_439_1	st07	Still NOT completely remastered	EI vieläkään täysin remasteroitu 
review_movies+TV_439_1	st07	In the item notes for this DVD it claims it is remastered.	Tuotekuvaus väittää tämän DVD:n olevan remasteroitu. 
review_movies+TV_439_1	st07	Though it is not as poor quality as the 2004 DVD, it still has black dots and white scratches in the picture.	Vaikka laatu ei ole yhtä huono kuin 2004 DVD:ssä, kuvassa on silti mustia pisteitä ja valkoisia naarmuja. 
review_movies+TV_439_1	st07	Is CBS the only place you can find the completely remastered version?	Eikö täysin remasteroitua versiota saa muualta kuin CBS:ltä? 
review_movies+TV_439_1	st07	This is NOT worth $14.99, more like $4.99.	Tämä EI ole 14,99 $ arvoinen, ennemminkin 4,99 $. 
review_movies+TV_439_1	st07	Remaster the thing or don't supply it.	Remasteroikaa se tai lopettakaa sen tarjoaminen. 
review_movies+TV_439_1	st07	:(	:( 
review_movies+TV_500_1	st02	Not the original stories	Ei alkuperäisiä tarinoita 
review_movies+TV_500_1	st02	I must agree with the other reviewers that this set is awful as it does no show the episodes in the original clifhanger form as shown on TV.	Minun on pakko olla samaa mieltä muiden arvostelijoiden kanssa siitä, että tämä kokoelma on kauhea, sillä jaksoja ei näytetä alkuperäisessä TV:ssä nähdyssä muodossa cliffhangereineen. 
review_movies+TV_500_1	st02	I will be the first in line to buy underdog when it is produced as it was ORIGINALLY shown with all the shorts like tennessee tuxedo and commander mcbragg and with the cliffhangers.	Olen ensimmäisenä jonossa ostamassa Underdog-sarjan, kun se tuotetaan niin kuin se ALUNPERIN näytettiin kaikkine lyhytelokuvineen, kuten Tennessee Tuxedo ja Commander McBragg, ja cliffhangereineen. 
review_movies+TV_500_1	st02	Come on guys give us the original show as it should be and this set will fly off the shelves.	Antakaa nyt vain meille alkuperäinen sarja niin kuin sen pitäisi olla ja tämä kokoelma menee kuin kuumille kiville. 
review_movies+TV_500_1	st02	Until then you can keep this junk.	Siihen asti voitte pitää tämän roskan. 
review_musical-instruments_12_4	st02	It works great but I hardly use it.	Se toimii moitteettomasti mutta en juurikaan käytä sitä. 
review_musical-instruments_12_4	st02	I got it to have it if I needed it.	Hankin sen, jotta minulla olisi se, jos sattuisin tarvitsemaan sitä. 
review_musical-instruments_12_4	st02	I have found that i don't really need it that often and rarely use it.	Olen huomannut, etten oikeastaan tarvitse sitä kovinkaan usein ja käytän sitä vain harvoin. 
review_musical-instruments_12_4	st02	If I was really good I can see the need.	Jos olisin todella hyvä, niin ymmärtäisin sen tarpeen. 
review_musical-instruments_12_4	st02	But this is a keyboard not an organ.	Mutta kun kyse on kosketinsoittimista eikä uruista. 
review_musical-instruments_17_4	st03	Durable Instrument Cable	﻿Kestävä soitinkaapeli 
review_musical-instruments_17_4	st03	This Fender cable is the perfect length for me!	Tämä Fenderin kaapeli on täydellisen mittainen minulle! 
review_musical-instruments_17_4	st03	Sometimes I find it a bit too long but I don't mind.	Joskus se tuntuu hieman liian pitkältä, mutta eipä tuo haittaa. 
review_musical-instruments_17_4	st03	The build quality is great and I know that it will last.	Se on tehty tosi laadukkaasti ja tiedän, että se kestää. 
review_musical-instruments_17_4	st03	The only gripe I have with this cable is that the metal sleeve gets unscrewed way too easily, requiring me to tighten it often.Sound quality is not affected, and the color is cool, definitely try this cable out.	Ainut valituksen aihe tässä kaapelissa on se, että metallinen suojus kiertyy auki aivan liian helposti ja sitä saa olla aina kiristämässä.Äänenlaatuun tuo ei vaikuta ja väri on kiva, kokeilkaa ihmeessä tätä kaapelia. 
review_musical-instruments_18_5	st03	fender 18 ft. Cali clear...	﻿fender 18 jalkaa Cali clear johto... 
review_musical-instruments_18_5	st03	wanted it just on looks alone...It is a nice looking cord...	halusin tämän vain ulkonäön perusteella...Hyvännäköinen johto... 
review_musical-instruments_18_5	st03	I know it will perform...as for Sam Ash ...this cord was packed in a mailer inside another box with my Roc n Soc... his shipping team do great work..never any complaints from me...	Tiedän, että se toimii...mitä tulee Sam Ashiin ...tämä johto oli pakattu erikseen kuoreen, joka oli laatikossa Roc n Soc jakkarani kanssa... hänen postitustiiminsä tekee mahtavaa työtä..ei koskaan mitään moitittavaa... 
review_musical-instruments_18_5	st03	I love Sam Ash.. thanks Amazon	Rakastan Sam Ashia.. kiitos Amazon 
review_musical-instruments_1_5	st01	good	hyvä 
review_musical-instruments_1_5	st01	Not much to write about here, but it does exactly what it's supposed to.	Ei ole paljoa kirjoitettavaa, mutta se tekee juuri sen, mitä sen pitääkin. 
review_musical-instruments_1_5	st01	filters out the pop sounds.	suodattaa pois pop-äänet 
review_musical-instruments_1_5	st01	now my recordings are much more crisp.	nyt nauhoitukseni ovat terävämpiä. 
review_musical-instruments_1_5	st01	it is one of the lowest prices pop filters on amazon so might as well buy it, they honestly work the same despite their pricing,	tämä on yksi halvimpia suodattimia amazonilla joten miksipäs sitä ei kannattaisi ostaa, rehellisesti sanoen ne kaikki toimivat samalla tavalla riippumatta niiden hinnasta. 
review_musical-instruments_24_5	st04	Quality cable!	﻿Laadukas kaapeli! 
review_musical-instruments_24_5	st04	Got this cable to run a rockband keyboard controller to my M-audio profire 2626 to control midi in Pro Tools.	Hankin tämän kaapelin, jotta voin liittää sillä Rockbandin kosketinohjaimen M-Audio Profire 2626:een ja siten ohjata midiä Pro Toolsissa. 
review_musical-instruments_24_5	st04	Works great!	Toimii upeasti! 
review_musical-instruments_24_5	st04	Firm fit, solidly molded ends, reputable branded cable.	Istuu hyvin, päät ovat jämäkät, ja valmistajalla on hyvä maine. 
review_musical-instruments_24_5	st04	(a bit on the thin side, but i haven't seen to have any issue due to this or anything.	Hieman ohuehko, mutta en ole havainnut, että tämä tai mikään muukaan olisi aiheuttanut ongelmia. 
review_musical-instruments_24_5	st04	Couldn't go wrong for $5 at the time of my purchase and prime eligibility.	Oikein hyvä ostos viiden dollarin hintaansa (ostohetkellä) ja Amazon Primen toimitusehtoihin nähden. 
review_musical-instruments_25_5	st04	I Got Great Pricing, But Still a Really Good Product	﻿Sain hyvän tarjouksen, mutta silti todella hyvä tuote 
review_musical-instruments_25_5	st04	When I was searching for MIDI cables for my ART X-15 foot controller, I came across these Hosa ones, and they were $2 dollars each!	Kun etsiskelin MIDI-kaapeleita ART X-15 -jalkaohjaintani varten, törmäsin näihin Hosan valmistamiin – ja ne maksoivat vain kaksi dollaria kappaleelta! 
review_musical-instruments_25_5	st04	As they are now $6, I realize I would still be happy with that price as well, as they are high quality plastic and metal connectors, and work flawlessly.	Vaikka niiden hinta on nyt kuusi dollaria, olisin silti valmis maksamaan uuden, korkeamman hinnan, sillä kaapeleissa on korkealaatuiset muovi- ja metalliliittimet ja ne toimivat moitteettomasti. 
review_musical-instruments_25_5	st04	You must realize that they are only 5 feet, as I overestimated it and now wish they were longer.	Ostajan on kuitenkin hyvä ymmärtää, että kaapelien pituus on vain 1,5 metriä. Itse arvioin pituuden alakanttiin ja toivon nyt, että kaapelit olisivat pidemmät. 
review_musical-instruments_25_5	st04	For any connection from racked sound modules, this will be perfect.	Nämä sopivat erinomaisesti räkkimodulien yhdistämiseen. 
review_musical-instruments_287_2	st06	It's OK but I wish I'd bought something else.	Ihan OK, mutta toivon, että olisin ostanut jonkin toisen. 
review_musical-instruments_287_2	st06	The handle and spring strength make this uncomfortable to place on the guitar, and I feel rushed to clamp on the capo because it's unpleasant to use - hurts the fingers.	Kahva ja jousien vahvuus tekevät sen laitosta kitaraan epämukavaa, ja minulla on hoppu laittaa capo paikoilleen, koska sitä on epämiellyttävä käyttää — se sattuu sormiin. 
review_musical-instruments_287_2	st06	It's cheap and easy to use.	Se on halpa ja helppokäyttöinen. 
review_musical-instruments_287_2	st06	It'll do the job, but I don't like it.	Se tekee mitä pitääkin, mutta en pidä siitä. 
review_musical-instruments_3_5	st02	It Does The Job Well	Se tekee tehtävänsä hyvin 
review_musical-instruments_3_5	st02	The primary job of this device is to block the breath that would otherwise produce a popping sound, while allowing your voice to pass through with no noticeable reduction of volume or high frequencies.	Tämän laitteen ensisijainen tehtävä on estää sellaiset hengähdykset, jotka muutoin tuottaisivat poksahtavan äänen, ja samalla päästää sinun oma äänesi läpi ilman, että äänenvoimakkuus tai korkeat taajuudet vähenevät huomattavasti. 
review_musical-instruments_3_5	st02	The double cloth filter blocks the pops and lets the voice through with no coloration.	Kaksinkertainen kangassuodatin estää poksahdukset ja päästää äänen läpi ilman äänen värittymistä. 
review_musical-instruments_3_5	st02	The metal clamp mount attaches to the mike stand secure enough to keep it attached.	Metallinen puristinkiinnike kiinnittyy mikrofonitelineeseen tarpeeksi tiukasti, että se pysyy paikoillaan. 
review_musical-instruments_3_5	st02	The goose neck needs a little coaxing to stay where you put it.	Joutsenkaulaa pitää hieman taivutella, jotta sen saa pysymään siinä, mihin sen laittaa. 
review_musical-instruments_409_1	st06	It distorts	Se vääristää 
review_musical-instruments_409_1	st06	This is a cheap piece of junk that does what it says, it distorts, You want something to make your guitar sound like junk, this will do it.	Tämä on halpaa roskaa, joka tekee mitä mainostetaankin, se vääristää, Jos haluat kitarasi kuulostavan roskalta, tämä kelpaa hyvin. 
review_musical-instruments_409_1	st06	Why pedals that make your guitar sound like a piece of junk are the most popular is beyond me.	En voi käsittää, miksi pedaalit, jotka saavat kitaran kuulostamaan roskalta, ovat kaikkein suosituimmat. 
review_musical-instruments_409_1	st06	This is not a boutique Distortion pedal like Hendrix would use.	Tämä ei ole sellainen putiikkivääristyspedaali, jota Hendrix käyttäisi. 
review_musical-instruments_409_1	st06	Boutique and distortion are an oxymoron.These things are built with heavy metal, it should last, I kinda hope it doesn't(just kidding), you want distortion, you got distortion	Putiikki ja vääristys ovat oksymoroneita.Nämä on rakennettu raskaasta metallista, sen tulisi kestää, tavallaan toivon, ettei se kestäisi(vitsi vitsi), jos haluat vääristystä, sen myös saat 
review_musical-instruments_414_1	st07	Beginners Beware	Aloittelijoille Varoitus 
review_musical-instruments_414_1	st07	Here's the deal with this pedal.	Tämä on homman nimi. 
review_musical-instruments_414_1	st07	It is inexpensive and you can get a better pedal with barely a bit more money and sometimes a little less money.	Pedaali on halpa ja paremman saa vain vähän kalliimmalla ja joskus halvemmallakin. 
review_musical-instruments_414_1	st07	In my opinion, for spending less than $100 for a distortion pedal, whether it is your first pedal or 700th pedal, a few more bucks will get you the MXR Badass distortion which has a much crisper tone to it.	Jos meinaat käyttää alle 100 $ säröpedaaliin, oli se sitten sinun ensimmäinen tai 700. pedaali, muutamalla lisäpennillä saat MXR Badass -särön, jossa on paljon terävämpi ääni. 
review_musical-instruments_483_2	st07	Dunlop The Original CryBaby Pedal	Dunlopin alkuperäinen CryBaby-pedaali 
review_musical-instruments_483_2	st07	If you want your guitar to sound like Eddie Van Halen, Joe Satriani and other guitarists studio album guitar sound, then get a BOSS GT-10 (guitar multi effects processor) and install BOSS GT-10 Patches by James Limborg.	Jos haluat kitarasi kuulostavan samalta kuin Eddie Van Halenin, Joe Satrianin ja muiden kitaristien studioalbumien kitarasoundi, hanki BOSS GT-10 (kitaran multiefektiprosessori) ja asenna James Limborgin BOSS GT-10 -päivitykset. 
review_musical-instruments_483_2	st07	Search Google for BOSS GT-10 Patches by James Limborg.	Hae Googlesta BOSS GT-10 Patches by James Limborg. 
review_musical-instruments_51_2	st05	Cannot recommend	En voi suositella 
review_musical-instruments_51_2	st05	I didn't expect this cable to be so thin.	En odottanut kaapelin olevan niin ohut. 
review_musical-instruments_51_2	st05	It's easily 1/2 the thickness of any guitar cable I've used.	Se on helposti 1/2 minkään muun käyttämäni kitarakaapelin paksuudesta. 
review_musical-instruments_51_2	st05	Not sure about long-term durability or signal loss/interference.	En ole varma kestävyydestä pidemmän päälle tai signaalin menetyksestä/häiriöstä. 
review_musical-instruments_51_2	st05	If I had the foresight I'd spend a couple extra bucks on a thicker cable.	Jos olisin ollut kaukokatseinen, olisin käyttänyt pari ylimääräistä dollaria paksumpaan kaapeliin. 
review_musical-instruments_51_2	st05	Still, it works and was inexpensive.EDIT: 6 months later and it's dead already.	Kuitenkin, se toimii eikä ollut kallis. EDIT: 6 kuukautta myöhemmin kaapeli lopetti jo toimimisen. 
review_musical-instruments_51_2	st05	Wire frayed at the right angle jack.	Kaapeli rispaantui suorakulmaliittimen kohdalta. 
review_musical-instruments_51_2	st05	You get what you pay for.	Saat sen, mistä maksat. 
review_musical-instruments_53_1	st05	I have bought many cables and this one is the only one that gives me problems	Olen ostanut useita kaapeleita ja tämä on ensimmäinen, joka on tuottanut ongelmia. 
review_musical-instruments_53_1	st05	It hums, crackles, and I think I'm having problems with my equipment.	Se humisee, ratisee ja luulen että kalustossani on onglemia. 
review_musical-instruments_53_1	st05	As soon as I use any of my other cords then the problem is gone.	Heti kun käytän eri kaapelia, ongelma katoaa. 
review_musical-instruments_53_1	st05	Hosa makes some other products that have good value.	Hosa tekee joitakin muita tuotteita, jotka ovat arvonsa väärtejä. 
review_musical-instruments_53_1	st05	But based on my experience I don't recommend this one.	Mutta oman kokemukseni perusteella en suosittele tätä tuotetta. 
review_musical-instruments_547_2	st07	Too Big.	Liian Isoja. 
review_musical-instruments_547_2	st07	Sorry, I don't like these as they're just too big.	Sori, mutta en tykkää näistä, sillä ne ovat vain liian isoja. 
review_musical-instruments_547_2	st07	They stand out too much.	Ne erottuvat liikaa. 
review_musical-instruments_547_2	st07	They do work and they're effective but they are too pronounced.	Ne kyllä toimivat ja ovat tehokkaita mutta ne herättävät liikaa huomiota. 
review_musical-instruments_547_2	st07	There are many good alternatives; strap gaskets, strap locks, undoing the pin and putting it straight into the guitar strap.	On olemassa monia hyviä vaihtoehtoja; hihnalukot, joissa irrotetaan nuppi ja laitetaan se suoraan kitaran hihnaan. 
review_musical-instruments_547_2	st07	Again, they work, but they're not aesthetic nor elegant.	Ne todella toimivat, mutta ne eivät ole esteettisiä tai elegantteja. 
review_musical-instruments_547_2	st07	I also got a gold set for my bass and now it looks like I should be wearing big purple platforms when I play.	Minulla on myös kultainen setti bassoa varten, ja sitä soittaessa pitäisi nyt ilmeisesti pitää isoja violetteja korokepohjakenkiä. 
review_musical-instruments_547_2	st07	Not cool.	Ei sovi minulle. 
review_patio+lawn+garden_10_4	st02	Flexible hose as marketed....hope it lives up to the hipe!	Taipuisa letku, kuten markkinoitu... toivottavasti se on maineensa veroinen! 
review_patio+lawn+garden_10_4	st02	So far so good!	Tähän asti kaikki hyvin! 
review_patio+lawn+garden_10_4	st02	I have not really had the time to test out the hose as it is cold weather time right now.	Minulla ei ole oikeastaan ollut vielä aikaa kokeilla letkua, sillä nyt on kylmän sään ajanjakso. 
review_patio+lawn+garden_10_4	st02	I bought this Gilmour hose based on all the recommendations.	Ostin tämän Gilmourin letkun kaikkien suositusten perusteella. 
review_patio+lawn+garden_10_4	st02	I am looking forward to not having to wrestle the hose to use it.	Odotan innolla sitä, ettei minun tarvitse painia letkun kanssa käyttääkseni sitä. 
review_patio+lawn+garden_11_4	st03	have you changed the rubber formula ????	﻿oletteko muuttaneet kumin reseptiä ???? 
review_patio+lawn+garden_11_4	st03	Hey Gilmore I have been buying your hoses for years and only your hoses.	Hei Gilmore, olen ostanut vain ja ainoastaan teidän letkujanne jo vuosia. 
review_patio+lawn+garden_11_4	st03	You stand behind your product and provide great customer support..	Seisotte tuotteene takana ja tarjoatte mahtavaa asiakaspalvelua.. 
review_patio+lawn+garden_11_4	st03	But I am only giving you 4 stars  because this hose and the 100 footer I bought  a few months back seem to kink more than my older Flexogens not sure why ?	Mutta annan teille vain 4 tähteä, koska tämä letku ja muutama kuukausi takaperin ostamani 100 jalan letku menevät mutkalle enemmän kuin vanhemmat Flexogenini, en ole varma miksi ? 
review_patio+lawn+garden_147_2	st05	Had to return...	Jouduin palauttamaan... 
review_patio+lawn+garden_147_2	st05	This pruner does not even remotely cut 1&#34; branches, wet or dry.	Tämä karsin ei läheskään katko 1&#34; oksia, kosteita tai kuivia. 
review_patio+lawn+garden_147_2	st05	Does not cut 3/4&#34; branches.	Ei katko 3/4&#34; oksia. 
review_patio+lawn+garden_147_2	st05	It may cut SOME 1/2&#34; dry branches but at least the one I received was not sharpened and I was forced to return it.	Saattaa katkoa JOITAKIN 1/2&#34; kuivia oksia, mutta ainakin se, jonka minä sain, ei ollut teroitettu ja jouduin palauttamaan sen. 
review_patio+lawn+garden_147_2	st05	Have not decided on a new one yet, since I was so disappointed after reading all the great feedbacks and finding different.	En ole vielä päättänyt uuden ostosta, koska olin niin pettynyt luettuani erinomaiset palautteet ja saavani eri kokemuksen. 
review_patio+lawn+garden_14_5	st03	Just as hoped	﻿Kuten toivoinkin 
review_patio+lawn+garden_14_5	st03	I was worried about getting a short one, but this serves my need just fine, as it accompanied by a longer and more troublesome one.	Olin huolissani, kun ostin lyhyen, mutta tämä sopii tarkoituksiini juuri hyvin, koska sen seurana on pidempi ja hankalampi yksilö. 
review_patio+lawn+garden_14_5	st03	I leave the sprinkler on it instead of switching heads - so much easier.	Jätän sadettimen siihen sen sijaan, että vaihtaisin päitä - paljon helpompaa. 
review_patio+lawn+garden_14_5	st03	slightly stiff to lay out, but if it weren't, I am sure it would kink.	hieman jäykkä laittaa paikoilleen, mutta jos ei olisi, niin se varmasti menisi mutkalle. 
review_patio+lawn+garden_14_5	st03	I got it with the gilmore brass 2-way hose connector - an excellent pair for me	Ostin tämän lisäksi gilmoren messinkisen 2-osaisen letkuliittimen - täydellinen pari tarkoituksiini 
review_patio+lawn+garden_15_5	st04	Gilmour makes great products	﻿Gilmouren valmistamat tuotteet ovat erinomaisia 
review_patio+lawn+garden_15_5	st04	For everything I need for my lawn and garden work I try to find a Gilmour product.	Jos tarvitsen jotain pihan- ja puutarhan hoidossa, yritän etsiä Gilmouren tuotteen. 
review_patio+lawn+garden_15_5	st04	They just can't be beat for the price and/or guarantee.	Ne ovat ylivoimaisia hintaansa ja takuuseensa nähden. 
review_patio+lawn+garden_15_5	st04	This hose is typical of a Gilmour item.	Tämä letku on Gilmorea tyypillisimmillään. 
review_patio+lawn+garden_15_5	st04	It is a strong and supple hose and like most other Gilmour products, comes with a lifetime guarantee.	Letku on kestävä ja taipuisa, ja – kuten monilla muillakin Gilmouren tuotteilla – sillä on elinikäinen takuu. 
review_patio+lawn+garden_15_5	st04	I have cut hoses with my mower and they still replace them.	Olen tärvellyt letkuja ruohonleikkurilla, mutta he ovat silti antaneet uuden tilalle. 
review_patio+lawn+garden_15_5	st04	Quite a company!	Melkoinen yhtiö! 
review_patio+lawn+garden_161_2	st05	Not For Hills	Ei mäille 
review_patio+lawn+garden_161_2	st05	I'm not sure how I missed that important point, but I did.	En tiedä miten minulta meni tämä tärkeä tieto ohi. 
review_patio+lawn+garden_161_2	st05	I don't see that clearly mentioned from scott's, either.	En nää sitä selkeästi mainittuna Scottillakaan. 
review_patio+lawn+garden_161_2	st05	This particular model with the four wheels makes it nearly impossible to use on hills.	Tämä tietty nelipyöräinen malli on lähes mahdoton käyttää mäissä. 
review_patio+lawn+garden_161_2	st05	It just doesn't have the leverage to cut the grass.	Siinä ei vain ole tarpeeksi vipuvoimaa ruohon leikkaamiseen. 
review_patio+lawn+garden_161_2	st05	So I'm back to the mower.	Joten palasin käyttämään niitintä. 
review_patio+lawn+garden_161_2	st05	One thing I will say is that it cuts well on flat surfaces, but it does require a bit more effort than I thought to push.	Sen sanon, että tämä leikkaa hyvin tasaisilla alueilla, mutta vaatii enemmän työntövoimaa kuin luulin. 
review_patio+lawn+garden_181_2	st06	Don't buy if your lawn is larger than 10 sq yards	Älä osta, jos nurmikkosi pinta-ala on yli 8 neliömetriä 
review_patio+lawn+garden_181_2	st06	Couldm't cut my grass very well.	Ei leikannut nurmikkoa kovinkaan hyvin. 
review_patio+lawn+garden_181_2	st06	Misses some spots because it just didn't cut it.	Jätti joitakin kohtia leikkaamatta. 
review_patio+lawn+garden_181_2	st06	if the grass is taller than 2 inches, this is not mower for you.	jos ruoho on yli 5 cm korkeaa, tämä ei ole leikkuri sinulle. 
review_patio+lawn+garden_181_2	st06	Need to spend the money and get something that works.	Pitää käyttää enemmän rahaa ja hankkia jokin toimiva. 
review_patio+lawn+garden_19_5	st04	Gilmour 8-ply Flexogen Hose 25 Foot	﻿Gilmourin 8-kerroksinen Flexogen-letku (7,5 metriä) 
